ID,Track,Singer(s),Stream
481,Harmony Hall,Vampire Weekend,831675
482,Orbit,Shirin David,753901
483,mother tongue,Bring Me The Horizon,741890
484,Thotiana,Blueface,57731984
485,Derdim Olsun,Reynmen,3297760
486,3 Nights,Dominic Fike,8266936
487,Un Año,Sebastian Yatra; Reik,35862570
488,bury a friend,Billie Eilish,113152621
489,Racks on Racks,Lil Pump,8271926
490,Terremoto,Anitta; MC Kevinho,8388040
491,One Call,Gunna,5695796
492,Bones (feat. OneRepublic),Galantis; OneRepublic,16248780
493,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep; ILOVEMAKONNEN; Fall Out Boy,5782535
494,Don't Call Me Up,Mabel,38338635
495,7 rings (feat. 2 Chainz) - Remix,Ariana Grande; 2 Chainz,765354
496,ROMEO & JULIET,Loredana; Mozzik,2016123
497,Alone,Marshmello,15069185
498,Dile la Verdad,The Rudeboyz; Jowell & Randy; Manuel Turizo,17172564
499,Everyday,Logic; Marshmello,14119265
500,you should see me in a crown,Billie Eilish,2448698
501,She Will Be Loved - Radio Mix,Maroon 5,1366241
502,my boy,Billie Eilish,2544854
503,I Tuoi Particolari,Ultimo,7946556
504,Lost In Japan,Shawn Mendes,20437117
505,break up with your girlfriend i'm bored,Ariana Grande,125171691
506,needy,Ariana Grande,52591792
507,NASA,Ariana Grande,52994168
508,bloodline,Ariana Grande,50794928
509,bad idea,Ariana Grande,52590590
510,fake smile,Ariana Grande,43062719
511,ghostin,Ariana Grande,38557402
512,in my head,Ariana Grande,33545193
513,make up,Ariana Grande,31253242
514,Talk,Khalid; Disclosure,49373192
515,Who Do You Love,The Chainsmokers; 5 Seconds of Summer,37989863
516,Ferrari,Eno; MERO,14700023
517,Better When You're Gone,David Guetta; Brooks; Loote,11749587
518,Hallo Hallo,Azet; Zuna,1618974
519,One Last Time,Ariana Grande,2652921
520,Into You,Ariana Grande,1987432
521,Side To Side,Ariana Grande; Nicki Minaj,1376529
522,Soldi,Mahmood,19264655
523,La ragazza con il cuore di latta,Irama,2150688
524,This Is America,Childish Gambino,662400
525,Big Plans,Why Don't We,6056613
526,All of Me,John Legend,2352659
527,Robbery,Juice WRLD,29894217
528,Murder On My Mind,YNW Melly,26641852
529,Stay With Me,Sam Smith,925306
530,Make You Feel My Love,Adele,843563
531,Halo,Beyoncé,834975
532,Every Breath You Take,The Police,821595
533,A Thousand Years,Christina Perri,791354
534,If I Ain't Got You,Alicia Keys,733558
535,The Night We Met,Lord Huron,697812
536,Please Me,Cardi B; Bruno Mars,27731543
537,365,Zedd; Katy Perry,18441453
538,Think About You,Kygo; Valerie Broussard,16397715
539,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD; Halsey; Travis Barker,16850542
540,Red Room,Offset,16891238
541,Dumb Blonde (feat. Nicki Minaj),Avril Lavigne; Nicki Minaj,1750446
542,Never Go Back,Dennis Lloyd,10243846
543,Last Hurrah,Bebe Rexha,10361329
544,DNA,KC Rebell; Summer Cem; Capital Bra,7827341
545,Forever Alone,Paulo Londra,10068607
546,Speed It Up,Gunna,4340420
547,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown; Zion & Lennox; Farruko; Manuel Turizo,10339701
548,Ta To Gucci (Remix),Cauty; Brytiago; Darell; Cosculluela; Rafa Pabön; Chencho Corleone,3191884
549,Baby,Amenazzy; Nicky Jam; Farruko,3969303
550,Mixed Personalities (feat. Kanye West),YNW Melly; Kanye West,7872498
551,Gib Ihm,Shirin David,3416867
552,Power Over Me,Dermot Kennedy,3879433
553,Bola Rebola,Tropkillaz; J Balvin; Anitta; ZAAC,7773020
554,Legacy (feat. Travis Scott & 21 Savage),Offset; Travis Scott; 21 Savage,9278857
555,I Guess I Just Feel Like,John Mayer,2832943
556,Be Like Me (feat. Lil Wayne),Lil Pump; Lil Wayne,5999550
557,No Sleep (feat. Bonn),Martin Garrix; Bonn,6235524
558,Walk Me Home,P!nk,7130615
559,Outstanding,Gunna,3345059
560,How Did I Get Here (feat. J. Cole),Offset; J. Cole,3227251
561,Wild Wild West (feat. Gunna),Offset; Gunna,1633022
562,Clout (feat. Cardi B),Offset; Cardi B,1579681
563,Lick,Offset,2237499
564,Peer Pressure,James Bay; Julia Michaels,858574
565,Goutte d'eau,Ninho,3488584
566,Father Of 4 (feat. Big Rube),Offset; Big Rube,791366
567,Wit It,Gunna,785070
568,Capital Bra je m'appelle,Capital Bra,2096787
569,Drop Out,Lil Pump,768041
570,Tats On My Face,Offset,732940
571,Fragen,Azet; Zuna,717174
572,Vamos pra Gaiola,MC Kevin o Chris; FP do Trem Bala,1289390
573,Envy Me,Calboy,2506634
574,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga; Bradley Cooper,3004614
575,Esclavo de Tus Besos,Manuel Turizo; Ozuna,2691633
576,Girls Need Love (with Drake) - Remix,Summer Walker; Drake,1001804
577,What A Time (feat. Niall Horan),Julia Michaels; Niall Horan,650113
