ID,Track,Singer(s),Stream
525,BENDICIONES,Bad Bunny,9886415
526,RONCA FREESTYLE,Bad Bunny,6367833
527,EN CASITA,Bad Bunny; Gabriela,5309239
528,Racks 2 Skinny,Migos,5150985
529,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,1248244
530,Deep End Freestyle,Sleepy Hallow; Fousheé,15104632
531,Surrender,Natalie Taylor,7630034
532,Rover (feat. DTG),S1mba; DTG,8961473
533,Solitaires (feat. Travis Scott),Future; Travis Scott,17638370
534,Lose Somebody,Kygo; OneRepublic,26219689
535,Daisies,Katy Perry,19651586
536,All Bad (feat. Lil Uzi Vert),Future; Lil Uzi Vert,4424197
537,Trillionaire (feat. Youngboy Never Broke Again),Future; YoungBoy Never Broke Again,5341935
538,Trapped In The Sun,Future,1985517
539,X (with KAROL G),Jonas Brothers; KAROL G,11094298
540,Ridin Strikers,Future,1740697
541,HiTek Tek,Future,1092963
542,Touch The Sky,Future,1031388
543,Excitement,Trippie Redd; PARTYNEXTDOOR,2370426
544,Harlem Shake (feat. Young Thug),Future; Young Thug,972813
545,Go Stupid,Polo G; Stunna 4 Vegas; NLE Choppa; Mike WiLL Made-It,5407517
546,Flex (feat. Juice WRLD),Polo G; Juice WRLD,15649574
547,Higher Ground (feat. John Martin),Martin Garrix; John Martin,934557
548,One Of My,Future,915840
549,GEHT NICH GIBS NICH,KC Rebell; Summer Cem,894129
550,Hard To Choose One,Future,877078
551,Posted With Demons,Future,873342
552,Be Something,Polo G; Lil Baby,2919575
553,Beautiful Pain (Losin My Mind),Polo G,772368
554,Maison,Luciano,744282
555,Up the River,Future,742344
556,Too Comfortable,Future,725308
557,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella; Charlie Puth,715504
558,Life Is Good (feat. Drake DaBaby & Lil Baby) - Remix,Future; Drake; DaBaby; Lil Baby,691234
559,Temperature Rising,Tory Lanez,687455
560,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,13435683
561,Airwaves,Pashanim,5982138
562,ANGELS & DEMONS,jxdn,2790726
563,I'm Yours,Jason Mraz,1268809
564,Riptide,Vance Joy,2466073
565,In Your Eyes (with Doja Cat) - Remix,The Weeknd; Doja Cat,4557289
566,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,54772255
567,Daechwita,Agust D,10351814
568,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna; Roddy Ricch,5352769
569,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna; Young Thug,8808958
570,WUNNA,Gunna,6274771
571,What do you think?,Agust D,2143010
572,TOP FLOOR (feat. Travis Scott),Gunna; Travis Scott,2877799
573,Strange (feat. RM),Agust D; RM,1997552
574,Burn It (feat. MAX),Agust D; MAX,1899663
575,28 (feat. NiiHWA),Agust D; NiiHWA,1856654
576,ARGENTINA,Gunna,1791727
577,Komm Komm,Capital Bra,4036513
578,Roadrunner,Bonez MC,7819829
579,People,Agust D,1797183
580,The Truth,Kygo; Valerie Broussard,2603238
581,Tonight (I Wish I Was Your Boy),The 1975,1056842
582,Together,Sia,2402527
583,BLINDFOLD (feat. Lil Baby),Gunna; Lil Baby,1657392
584,Honsool,Agust D,991709
585,Dear my friend (feat. Kim Jong Wan of NELL),Agust D; Kim Jong Wan of NELL,921575
586,Interlude : Set me free,Agust D,918867
587,Cap (feat. Offset),KSI; Offset,916697
588,GIMMICK,Gunna,888667
589,MOTW,Gunna,879324
590,FEIGNING,Gunna,812787
591,MET GALA,Gunna,797812
592,Need It,Migos; YoungBoy Never Broke Again,2691852
593,ADDYS (feat. Nechie),Gunna; Nechie,790069
594,Bajo La Mesa,Morat; Sebastian Yatra,784859
595,Confía,Sech; Daddy Yankee,1464907
596,NASTY GIRL / ON CAMERA,Gunna,769460
597,What You Been On,KSI,748084
598,Killa Killa (feat. Aiyana-Lee),KSI; Aiyana-Lee,734787
599,ROCKSTAR BIKERS & CHAINS,Gunna,713807
600,Bad Lil Vibe (feat. Jeremih),KSI; Jeremih,695202
601,IDK You Yet,Alexander 23,3965684
602,Go Crazy,Chris Brown; Young Thug,4594943
603,Sour Candy (with BLACKPINK),Lady Gaga; BLACKPINK,17810367
604,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,9752244
605,Alice,Lady Gaga,6324513
606,911,Lady Gaga,6167845
607,Free Woman,Lady Gaga,5736521
608,Fun Tonight,Lady Gaga,4974812
609,Chromatica I,Lady Gaga,4451196
610,Enigma,Lady Gaga,4761443
611,Plastic Doll,Lady Gaga,4671430
612,Sine From Above (with Elton John),Lady Gaga; Elton John,4729967
613,Chromatica II,Lady Gaga,4522086
614,Replay,Lady Gaga,4518008
615,Tell Me U Luv Me (with Trippie Redd),Juice WRLD; Trippie Redd,5356439
616,Babylon,Lady Gaga,4240884
617,1000 Doves,Lady Gaga,3755570
618,Hasta Que Dios Diga,Anuel AA; Bad Bunny,4735257
619,Broken Glass,Kygo; Kim Petras,3046193
620,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA; Enrique Iglesias,3055450
621,Reggaetonera,Anuel AA,2961738
622,Jangueo,Anuel AA; Tego Calderón,1224005
623,Así Soy Yo,Anuel AA; Bad Bunny,2614246
624,T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler The Creator),Lil Yachty; Tierra Whack; A$AP Rocky; Tyler; The Creator,2576129
625,China,Anuel AA; Daddy Yankee; KAROL G; Ozuna; J Balvin,981250
626,Narcos,Anuel AA,1630396
627,Somo o No Somos,Anuel AA,916929
628,In meinem Benz,AK AUSSERKONTROLLE; Bonez MC,2299939
629,SKRR,KALIM; Ufo361,863704
630,Que Se Joda,Anuel AA; Farruko; Zion,856832
631,HOES UP G'S DOWN,Shirin David,829131
632,No Llores Mujer,Anuel AA; Travis Barker,809782
633,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,2121123
634,Split/Whole Time,Lil Yachty,784715
635,Bogota,MERO,781783
636,FLY,KC Rebell; Summer Cem,780603
637,Ferrari,Anuel AA; Lil Wayne,758495
638,Antes y Después,Anuel AA; Kendo Kaponi; Yandel; Ñengo Flow,752755
639,El Manual,Anuel AA,747381
640,Na Raba Toma Tapão,Niack,1386539
641,Secrets,Regard; RAYE,1324509
