ID,Track,Singer(s),Stream
464,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,29278483
465,Love Me,Lil Tecca,24056924
466,Fear Inoculum,TOOL,4453735
467,All For Us - from the HBO Original Series Euphoria,Labrinth; Zendaya,10023057
468,Small Talk,Katy Perry,24606019
469,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,29182293
470,!,Trippie Redd,1969789
471,Snake Skin,Trippie Redd,3155792
472,No Way!,Bazzi,8684514
473,They Afraid Of You,Trippie Redd; Playboi Carti,1016847
474,Mac 10,Trippie Redd; Lil Baby; Lil Duke,2119834
475,Critical Darling,Slipknot,867435
476,Unsainted,Slipknot,866869
477,Tutu,Camilo; Pedro Capó,32495952
478,Hair Down (feat. Kendrick Lamar),SiR; Kendrick Lamar,836022
479,Nero Forte,Slipknot,821009
480,Be Yourself,Trippie Redd,815960
481,Naeem,Bon Iver,781309
482,Immortal,Trippie Redd; The Game,765908
483,I Try,Trippie Redd,742162
484,Birth Of The Cruel,Slipknot,727928
485,Throw It Away,Trippie Redd,675439
486,Rooting For You,Alessia Cara,675290
487,My Type,Saweetie,9445521
488,Daddy (feat. Rich The Kid),Blueface; Rich The Kid,1725271
489,Goteo,Duki,15168184
490,CANGURO,WOS,14120850
491,Did It Again,Lil Tecca,13568685
492,Ransom (with Juice WRLD) - Remix,Lil Tecca; Juice WRLD,15448707
493,Lover,Taylor Swift,53392533
494,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,30243391
495,Slide Away,Miley Cyrus,24853712
496,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,18934720
497,Won't Be Late (feat. Drake),Swae Lee; Drake,15220973
498,Motivation,Normani,21702570
499,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,15732189
500,Hot (feat. Gunna),Young Thug; Gunna,13711692
501,What's the Move (feat. Lil Uzi Vert),Young Thug; Lil Uzi Vert,2897256
502,Surf (feat. Gunna),Young Thug; Gunna,2915456
503,Just How It Is,Young Thug,901960
504,Sup Mate (feat. Future),Young Thug; Future,878253
505,Home (feat. Bonn),Martin Garrix; Bonn,828670
506,Be Honest (feat. Burna Boy),Jorja Smith; Burna Boy,11221968
507,Ecstasy (feat. Machine Gun Kelly),Young Thug; Machine Gun Kelly,771670
508,Nicki Nicole: Bzrp Music Sessions Vol. 13,Bizarrap; Nicki Nicole,12787329
509,In Your Arms (with X Ambassadors),ILLENIUM; X Ambassadors,706574
510,Heartless (feat. Morgan Wallen),Diplo; Morgan Wallen,686439
511,Jet Lag,A$AP Ferg,1295031
512,Mannequin Challenge (feat. Juice WRLD),Young Thug; Juice WRLD,682625
513,Yeah,Luciano,679268
514,Light It Up,Young Thug,665862
515,SLOW DANCING IN THE DARK,Joji,1152674
516,Outnumbered,Dermot Kennedy,1220326
517,Teeth,5 Seconds of Summer,11715751
518,The Man,Taylor Swift,26202394
519,Cruel Summer,Taylor Swift,21409261
520,I Forgot That You Existed,Taylor Swift,19816127
521,I Think He Knows,Taylor Swift,15466587
522,Miss Americana & The Heartbreak Prince,Taylor Swift,15684391
523,Paper Rings,Taylor Swift,16522203
524,Cornelia Street,Taylor Swift,14500171
525,London Boy,Taylor Swift,14245394
526,Death By A Thousand Cuts,Taylor Swift,12975112
527,Soon You’ll Get Better (feat. The Chicks),Taylor Swift; The Chicks,10038462
528,False God,Taylor Swift,10436781
529,Afterglow,Taylor Swift,11411838
530,Daylight,Taylor Swift,9006326
531,It’s Nice To Have A Friend,Taylor Swift,7680088
532,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,12148618
533,NO HALO,BROCKHAMPTON,4713489
534,Nummer 1,Capital Bra; Samra,5589516
535,Fuck it I love you,Lana Del Rey,5592786
536,I Warned Myself,Charlie Puth,3093676
537,BOY BYE,BROCKHAMPTON,846773
538,SUGAR,BROCKHAMPTON,800406
539,People,The 1975,763604
540,The greatest,Lana Del Rey,2422708
541,Roller,Apache 207,7324127
542,Intro-Résumé,Miami Yacine,709242
543,hot girl bummer,blackbear,6718129
544,#PROUDCATOWNERREMIX,XXXTENTACION; Rico Nasty,679370
545,Brillis,Shirin David,677725
546,ST. PERCY,BROCKHAMPTON,664212
547,quando a bad bater - Ao Vivo,Luan Santana,1374544
548,goosebumps,Travis Scott,3170488
549,F.N,Lil Tjay,1288878
550,Babushka Boi,A$AP Rocky,4170309
551,Bezerk (feat. A$AP Ferg),Big Sean; Hit-Boy; A$AP Ferg,2636321
552,BUTTERFLY EFFECT,Travis Scott,2164937
553,Circles,Post Malone,9227072
554,Norman fucking Rockwell,Lana Del Rey,3519621
555,Doin' Time,Lana Del Rey,2551564
556,Graduation (with Juice WRLD),benny blanco; Juice WRLD,2262423
557,Pneuma,TOOL,1995505
558,Cinnamon Girl,Lana Del Rey,2096097
559,Mariners Apartment Complex,Lana Del Rey,1981064
560,Love song,Lana Del Rey,1934174
561,Invincible,TOOL,1763026
562,Venice Bitch,Lana Del Rey,1809747
563,Shots,Lil Tecca,1882015
564,How to disappear,Lana Del Rey,1641986
565,California,Lana Del Rey,1656731
566,7empest,TOOL,923777
567,UP IN SMOKE,RIN,1583850
568,Litanie contre la Peur,TOOL,856609
569,Descending,TOOL,853394
570,Vendetta,RAF Camora,848303
571,The Next Best American Record,Lana Del Rey,800030
572,Happiness is a butterfly,Lana Del Rey,783313
573,Fendi Drip,Luciano; Ufo361; Lil Baby,758571
574,Legion Inoculant,TOOL,758365
575,Not 20 Anymore,Bebe Rexha,749279
