ID,Track,Singer(s),Stream
125,Jocelyn Flores,XXXTENTACION,23884246
126,Out Of Love,Alessia Cara,11414733
127,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,23146186
128,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,23565328
129,Say You Won't Let Go,James Arthur,23506353
130,Soltera,Lunay; Chris Jedi; Gaby Music,10001453
131,bellyache,Billie Eilish,19584940
132,God's Plan,Drake,24503899
133,CHopstix (feat. Travis Scott),ScHoolboy Q; Travis Scott,2173020
134,Drugs & The Internet,Lauv,9463266
135,Mo Bamba,Sheck Wes,21733348
136,Thunder,Imagine Dragons,23466437
137,ilomilo,Billie Eilish,9153320
138,Cool,Jonas Brothers,12235925
139,no tears left to cry,Ariana Grande,20753291
140,My Bad,Khalid,8099445
141,Hey Look Ma I Made It,Panic! At The Disco,22857051
142,Thotiana,Blueface,11249183
143,Lost In Japan,Shawn Mendes,23279623
144,Suge,DaBaby,43396548
145,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,22391406
146,FANCY,TWICE,5894397
147,Too Good At Goodbyes,Sam Smith,20579420
148,I Don't Belong In This Club,Why Don't We; Macklemore,17951927
149,The Middle,Zedd; Maren Morris; Grey,22343339
150,Dancin (feat. Luvli) - Krono Remix,Aaron Smith; Krono; Luvli,21780132
151,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,48134212
152,listen before i go,Billie Eilish,8283897
153,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,18814578
154,That's a Rack,Lil Uzi Vert,9401272
155,Love Someone,Lukas Graham,11972555
156,Say My Name,David Guetta; Bebe Rexha; J Balvin,10593913
157,I Fall Apart,Post Malone,16374393
158,Rebota,Guaynaa,16689878
159,Swing,Danny Ocean,19170021
160,Juice,Lizzo,20891655
161,Adictiva,Daddy Yankee; Anuel AA,7935393
162,Hurts 2B Human (feat. Khalid),P!nk; Khalid,4499124
163,IDGAF,Dua Lipa,22251754
164,Congratulations,Post Malone; Quavo,18608567
165,Get You The Moon (feat. Snøw),Kina; Snøw,25398599
166,Photograph,Ed Sheeran,22043597
167,Just You and I,Tom Walker,5781848
168,This Feeling,The Chainsmokers; Kelsea Ballerini,11592890
169,I,Lil Skies,10698827
170,Closer,The Chainsmokers; Halsey,19917584
171,Under Pressure - Remastered 2011,Queen; David Bowie,16986671
172,Natural,Imagine Dragons,17692472
173,Havana (feat. Young Thug),Camila Cabello; Young Thug,19255072
174,Clout (feat. Cardi B),Offset; Cardi B,24766814
175,I'm Yours,Jason Mraz,15558690
176,FRIENDS,Marshmello; Anne-Marie,11908686
177,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,5727663
178,Something Just Like This,The Chainsmokers; Coldplay,14809203
179,8,Billie Eilish,1259590
180,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,10163455
181,In My Feelings,Drake,17572990
182,changes,XXXTENTACION,10432456
183,XO Tour Llif3,Lil Uzi Vert,9791835
184,Ela É do Tipo,MC Kevin o Chris,2502068
185,All of Me,John Legend,13128352
186,Thinking out Loud,Ed Sheeran,15396110
187,Enzo (with Sheck Wes feat. Offset 21 Savage & Gucci Mane),DJ Snake; Sheck Wes; Offset; 21 Savage; Gucci Mane,1232027
188,Wonderwall - Remastered,Oasis,18654500
189,Leave Me Alone,Flipp Dinero,1777876
190,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,20189324
191,New Rules,Dua Lipa,18294707
192,Best Part (feat. H.E.R.),Daniel Caesar; H.E.R.,2409021
193,Bola Rebola,Tropkillaz; J Balvin; Anitta; ZAAC,1240082
194,Shotgun,George Ezra,4192659
195,Con Calma - Remix,Daddy Yankee; Katy Perry; Snow,6138447
196,Freaky,Tory Lanez,4363058
197,Young Dumb & Broke,Khalid,1200980
198,Reggaeton,J Balvin,1843193
199,Rise,Jonas Blue; Jack & Jack,2985459
200,Moonlight,Gaullin,585335
201,Nonstop,Drake,3071054
202,Cristina,Sebastian Yatra,1208985
203,Chlorine,Twenty One Pilots,5560543
204,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,610071
205,Homicide,Logic; Eminem,26703849
206,If I Can't Have You,Shawn Mendes,104894812
207,Hold Me While You Wait,Lewis Capaldi,18789941
208,Punto G,KAROL G,16540156
209,Joy,Bastille,842922
210,Keanu Reeves,Logic,3483623
211,Vermissen (feat. Henning May),Juju; Henning May,25042148
212,In My Blood,Shawn Mendes,6461768
213,Treat You Better,Shawn Mendes,4387500
214,Créeme,KAROL G; Maluma,6862171
215,Africa,TOTO,5645538
216,Go Loko (feat. Tyga Jon Z),YG; Tyga; Jon Z,26365068
217,MIDDLE CHILD,PnB Rock,666105
218,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,623148
219,Date La Vuelta,Luis Fonsi; Sebastian Yatra; Nicky Jam,12087142
220,Hey Julie! (feat. Lil Yachty),KYLE; Lil Yachty,4146065
221,There's Nothing Holdin' Me Back,Shawn Mendes,593223
222,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,16800336
223,Beer Never Broke My Heart,Luke Combs,1399638
224,Mr. Brightside,The Killers,1241678
225,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,148436341
226,Homicide (feat. Eminem),Logic; Eminem,46021808
227,Tough Love (feat. Agnes Vargas & Lagola),Avicii; Agnes; Vargas & Lagola,23597770
228,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,57397243
229,Stay (Don't Go Away) [feat. Raye],David Guetta; RAYE,5528846
230,Nautilus,Shindy,12682374
231,Icy (feat. Gucci Mane),Logic; Gucci Mane,3677994
232,COMMANDO (feat. G-Eazy),Logic; G-Eazy,3134222
233,A Whole New World (End Title) - From "Aladdin",ZAYN; Zhavia,25125442
234,Mama/Show Love (feat. YBN Cordae),Logic; Cordae,965753
235,Confessions of a Dangerous Mind,Logic,1584227
236,Falling Like The Stars,James Arthur,10464811
237,clickbait,Logic,852238
238,Still Ballin (feat. Wiz Khalifa),Logic; Wiz Khalifa,828466
239,Wannabe,Logic,823319
240,Can't Take It From Me,Major Lazer; Skip Marley; Diplo,801943
241,Do You Mean,The Chainsmokers; Ty Dolla $ign; bülow,15280159
242,Bad,James Bay,757766
243,Out Of Sight,Logic,755081
244,Pardon My Ego,Logic,732677
245,100 Bands (feat. Quavo 21 Savage YG & Meek Mill),Mustard; Quavo; YG; Meek Mill,728644
246,All Day And Night,Jax Jones; Martin Solveig; Madison Beer; Europa,18958136
247,La Playa,Myke Towers,1960777
248,Wake Me Up,Avicii,625520
249,Love Me Less (feat. Quinn XCII),MAX; Quinn XCII,12024623
250,Don't Give Up On Me - (From "Five Feet Apart"),Andy Grammer,1223556
251,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra; De La Ghetto; Justin Quiles,13491208
252,Cuaderno,Dalex; Nicky Jam; Justin Quiles; Sech; Lenny Tavárez; Feid; Rafa Pabön,4721956
253,EARFQUAKE,Tyler; The Creator,43517654
254,I THINK,Tyler; The Creator,20264080
255,IGOR'S THEME,Tyler; The Creator,10926306
256,RUNNING OUT OF TIME,Tyler; The Creator,14766793
257,NEW MAGIC WAND,Tyler; The Creator,12725062
258,A BOY IS A GUN*,Tyler; The Creator,10230984
259,WHAT'S GOOD,Tyler; The Creator,9689955
260,PUPPET,Tyler; The Creator,9018443
261,Nightmare,Halsey,27909537
262,GONE GONE / THANK YOU,Tyler; The Creator,8549842
263,I DON'T LOVE YOU ANYMORE,Tyler; The Creator,5093105
264,ARE WE STILL FRIENDS?,Tyler; The Creator,5152508
265,Wieder Lila,Samra; Capital Bra,17131864
266,Higher (feat. Nipsey Hussle & John Legend),DJ Khaled; Nipsey Hussle; John Legend,6677532
267,Celebrate (feat. Travis Scott & Post Malone),DJ Khaled; Travis Scott; Post Malone,9981587
268,Just Us (feat. SZA),DJ Khaled; SZA,16986438
269,Rescue Me,OneRepublic,19874964
270,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled; Cardi B; 21 Savage,13126397
271,Doin' Time,Lana Del Rey,5757650
272,Zeig dich,Rammstein,1895137
273,11 PM,Maluma,18685399
274,Gib Gas,Ufo361; Luciano,1777656
275,Deutschland,Rammstein,3191832
276,Ausländer,Rammstein,1733858
277,Unsainted,Slipknot,2377060
278,Puppe,Rammstein,971336
279,GRoCERIES,Chance the Rapper; TisaKorean; Murda Beatz,3653323
280,Sex,Rammstein,926457
281,Jealous (feat. Chris Brown Lil Wayne & Big Sean),DJ Khaled; Chris Brown; Lil Wayne; Big Sean,4594383
282,One,Lewis Capaldi,911102
283,Letzte Träne,Kontra K,2264432
284,Fliegst Du mit,Shirin David,896266
285,Radio,Rammstein,864399
286,Weather the Storm (feat. Meek Mill & Lil Baby),DJ Khaled; Meek Mill; Lil Baby,1521724
287,Bruises,Lewis Capaldi,12506252
288,Was ich liebe,Rammstein,802974
289,Arcade,Duncan Laurence,20482268
290,Blame It on Your Love (feat. Lizzo),Charli XCX; Lizzo,751520
291,Diamant,Rammstein,727330
292,No Brainer (feat. Justin Bieber Chance the Rapper & Quavo),DJ Khaled; Justin Bieber; Chance the Rapper; Quavo,1400164
293,Tattoo,Rammstein,724383
294,You Stay (feat. Meek Mill J Balvin Lil Baby & Jeremih),DJ Khaled; Meek Mill; J Balvin; Lil Baby; Jeremih,723894
295,Weit weg,Rammstein,720376
296,Soldi,Mahmood,15324264
297,She Got Me - Bonus Track,Luca Hänni,1499777
298,Spirit in the Sky,KEiiNO,1395314
299,Too Late For Love,John Lundvik,654595
300,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,9177295
301,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,23925950
302,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,21695659
303,Easier,5 Seconds of Summer,14566409
304,Not Ok,Kygo; Chelsea Cutler,9353290
305,Isis,Joyner Lucas; Logic,11420373
306,Marlboro Rot,Samra,4270766
307,Vintage,RIN,2914507
308,Purple Emoji (feat. J. Cole),Ty Dolla $ign; J. Cole,873480
309,One Touch,Jess Glynne; Jax Jones,837982
310,In The Dark,YG,2738617
311,Homerun (Intro),Paulo Londra,1976895
312,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,2087953
313,Shotta Flow,NLE Choppa,1288553
314,La Boca,Mau y Ricky; Camilo,622702
315,Never Really Over,Katy Perry,2832132
316,SOS,Avicii; Aloe Blacc,2719843
317,Mother's Daughter,Miley Cyrus,2634609
318,Press,Cardi B,2222591
319,Find U Again (feat. Camila Cabello),Mark Ronson; Camila Cabello,2018323
320,Call You Mine,The Chainsmokers; Bebe Rexha,1600478
321,Ritual,Tiësto; Jonas Blue; Rita Ora,1308536
322,Callaita,Bad Bunny; Tainy,1297489
323,Under Enemy Arms,Trippie Redd,1205548
324,D.R.E.A.M. (feat. Ghostface Killah),Miley Cyrus; Ghostface Killah,1203329
325,Aute Cuture,ROSALÍA,1143814
326,Unholy,Miley Cyrus,1136217
327,Love Thru the Computer (feat. Justin Bieber),Gucci Mane; Justin Bieber,971179
328,Cattitude (feat. RuPaul),Miley Cyrus; RuPaul,954824
329,Broke Leg (with Quavo & Tyga),Tory Lanez; Quavo; Tyga,940371
330,Party Up The Street,Miley Cyrus; Swae Lee; Mike WiLL Made-It,891748
331,The Search,NF,878976
332,The Most,Miley Cyrus,843346
333,Spicy (with Diplo & Charli XCX),Herve Pagez; Diplo; Charli XCX,842008
334,La Haine,Luciano,832124
335,Malediven,MERO,817821
336,Glad He's Gone,Tove Lo,774221
337,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,694631
